summary,salery,jobdicSeq,job,aptitude,capacity,major_seqs,major_names
"- 시각디자이너는 다양한 정보가 시각을 통해 효율적으로 표현, 전달될 수 있도록 이미지를 도안하고 표현한다. 
- 디자인 의뢰가 들어오면 작업의 기본 방향과 디자인 컨셉을 설정하고, 디자인 목적에 맞는 레이아웃 작업을 전체적으로 한 후 사진, 그림, 텍스트, 삽화 등을 시각적으로 배치한다.
- 완성된 디자인은 내부 검토를 거쳐 의뢰자에게 보내며, 상업용으로 인쇄, 제작될 경우 함께 제작 공정도 챙겨 디자인이 시안대로 잘 완성되었는지 검토한다.
- 시각디자인에는 광고디자인, 포장디자인, 편집디자인, 책 디자인, 서체(문자)디자인, 일러스트레이션(illustration), 웹디자인, 캐릭터디자인, 컴퓨터그래픽디자인, 기업이미지/브랜드이미지디자인 등이 포함된다.",3천만원 ↑,937,시각디자이너,"- 시각 디자이너는 다양한 정보를 소비자가 이해하기 쉬운 형태로 디자인하는 작업을 담당하므로 분석적 사고와 새로움을 추구하려는 혁신성, 색채 감각 및 조형 감각 등을 갖추고 있어야 한다. 
- 디자인, 예술 등에 대한 지식은 물론 마케팅과 제품 제조 등에 대한 지식과 컴퓨터 멀티미디어 프로그램을 원활하게 다룰 수 있는 능력이 요구된다. 
- 팀원이나 디자인을 의뢰한 고객들과 원활한 인간관계를 유지할 수 있는 능력이 필요하다. 
","시각디자인산업기사, 시각디자인기사, 컴퓨터그래픽스운용기능사","33, 34, 38, 41, 51, 574, 252, 253, 308, 309, 508, 575, 596","공업디자인과, 공업디자인학과, 공예과, 공예학과, 광고디자인과, 디지털디자인과, 산업디자인과, 산업디자인학과, 시각디자인과, 시각디자인학과, 조형디자인학과, 컴퓨터디자인학과, 패션디자인과"
"- 시멘트제조원은 석회석, 혈암, 석고 등의 재료를 혼합, 분쇄, 분말하는 기계를 조작하여 시멘트 제품 또는 콘크리트 제품을 제조하는 일을 담당한다. 
- 명세서 및 배합비율에 따라 재료를 투입하고 혼합하는 장치를 조작한다. 
- 재료를 성형, 압출, 롤링하는 기계를 설치, 조작, 취급하고, 성형장치의 압력, 유출량, 콘베이어의 속도를 조정한다. 
- 명세된 직경, 길이로 굽은 관을 성형하기 위하여 손으로 석면/시멘트파이프를 구부리거나 절단한다. 
- 완성제품을 측정, 계량, 검사하고 명세서와 비교하고, 기계장치를 세척하고 기능장애를 탐지하여 수리하며 생산기록을 작성하고 보관한다.",3천만원 ↑,97,시멘트제조원,"- 시멘트 제조 장치를 조작해야하므로 기계에 대한 흥미와 지식을 가지고 있어야 하며, 기기의 이상이 발견되었을 때 신속하고 정확하게 문제를 해결할 수 있는 능력이 요구된다. 
- 명세서에 따라 정확하게 배합할 수 있어야 하므로 계량 능력 및 수리 능력이 요구된다. 
- 현실형과 진취형의 흥미를 가진 사람에게 적합하며, 리더십, 분석적 사고, 협조심 등의 성격을 가진 사람들에게 유리하다.",,,
"- 시스템소프트웨어개발자는 컴퓨터를 작동시키고 컴퓨터의 활동을 조정, 통제, 관리하는 오퍼레이팅시스템소프트웨어를 연구, 개발, 설계하는 일을 담당한다.
- 시장조사와 경쟁업체의 제품 및 세계 소프트웨어업계의 기술변화 등을 분석하여 새로운 기능과 성능을 갖춘 시스템소프트웨어를 기획하고 개발한다. 
- 개발된 시스템소프트웨어를 컴퓨터에 설치, 시험 운영하여 시스템소프트웨어의 기능과 성능을 평가하고 분석한다. 
- 시스템소프트웨어의 사용자 교육과 기술자문을 지원하기도 하며, 새로운 시스템소프트웨어 관련 기술을 조사하고 연구한다.",4천만원 ↑,834,시스템소프트웨어개발자,"- 논리적이고 분석적인 사고능력과 창의력이 요구되며, 컴퓨터시스템에 대한 전문적 지식과 프로그래밍 능력이 필요하다. 
- 새로운 아이디어를 낼 수 있는 혁신적 사고능력과 기획능력이 요구된다. 
- 응용소프트웨어개발자, 웹개발자 등과 협조하여 작업을 수행하기 때문에 원만한 인간관계능력과 의사소통능력이 요구된다. 
- 탐구형과 진취형의 흥미를 가진 사람에게 적합하며,  분석적 사고, 책임감, 리더십, 협조심 등의 성격을 가진 사람들에게 유리하다.","전자계산기기능사, 정보처리기능사, 전자계산기기사, 정보처리산업기사, 컴퓨터시스템응용기술사, 정보처리기사, 전자계산기제어산업기사","311, 569, 579","시스템공학과, 컴퓨터공학과, 컴퓨터응용기계과"
"- 시스템엔지니어는 최적의 정보시스템을 구축함에 있어 정보기술의 기술적 사항과 해당 업무를 종합적으로 검토분석하여 정보시스템을 전문적으로 설계하고 구축한다. 
- 전산화 대상의 업무를 중심으로 해당 업무의 처리절차와 관련 데이터를 중심으로 정보시스템으로 이행하기 위한 정보기술의 요소를 검토한다.
- 기존 시스템의 문제점과 고객의 요구사항을 면밀히 파악하고 분석하여, 구축해야 할 정보시스템의 성능, 기능 등에 관한 주요 사항을 정의한다. 
- 구축하고자 하는 시스템이 타 유관 업무의 전산 응용시스템과의 데이터 연관성을 면밀히 검토하여 데이터의 일관성을 유지시켜 나간다.",4천만원 ↑,440,시스템엔지니어,"- 시스템엔지니어는 논리적이고 분석적인 사고력이 요구되며 새로운 아이디어를 낼 수 있는 창의적이고 혁신적인 능력이 필요하다.
- 하드웨어 문제 발생 시 원인을 찾아 해결하려는 끈기가 있어야 하며 여러 명이 함께 제품을 개발하므로 협동심, 원만한 대인관계가 필요하다.","전자계산기기능사, 전자계산기기사, 정보처리산업기사, 컴퓨터시스템응용기술사, 정보처리기사, 정보관리기술사, 전자계산기조직응용기사, 컴퓨터운용사, 전자계산기제어산업기사","489, 310, 311, 569, 579","스마트정보과, 시스템경영공학과, 시스템공학과, 컴퓨터공학과, 컴퓨터응용기계과"
"- 시스템운영관리자는 기업체나 기관에 설치되어 있는 컴퓨터 정보 시스템을 안전하고 체계적으로 운영관리하고 사용자들에게 각종 서비스를 제공한다.
- 시스템 장비는 외부환경에 영향을 받기 쉬우므로 전산실 내의 온도, 습도, 분진 등을 체크하고 적정수준을 유지할 수 있도록 한다. 
- 정보시스템의 사용자에 대한 등록관리와 사용권한을 부여하여, 시스템 내의 정보를 외부로부터 보호하기 위해 기술적 장치를 마련하고 정기적으로 데이터를 백업한다.
- 시스템 운영상의 문제점이나 고장이 발생하면, 즉시 원인을 파악하여 시스템을 최단시간 내에 복구한다.",4천만원 ↑,938,시스템운영관리자,"- 시스템운영관리자는 시스템에 대한 분석적 사고능력이 요구되며, 각종 컴퓨터 운영체제(OS)와 소프트웨어에 대한 기술적 지식이 필요하다. 
- 컴퓨터 정보 시스템 및 네트워크 시스템의 전반적인 설치운영복구를 하므로 책임성과 끈기, 인내가 필요하다.","정보처리기능사, 정보처리산업기사, 정보처리기사, 정보관리기술사, 전자계산기조직응용기사, 컴퓨터운용사","310, 311","시스템경영공학과, 시스템공학과"
"- 시인은 자연, 인생 등 여러 현상에 대한 인간의 사상과 감정을 운율이 있는 언어로 표현한다. 
- 글을 쓰기 위해서는 일단 주제를 결정하고, 그 주제를 가장 효과적으로 나타낼 수 있는 소재들을 찾은 후, 이 소재들을 적절하게 구성하여 예술적인 표현으로 이를 형상화 시켜낸다. 
- 자연, 인생 등 여러 현상을 작가의 주관적이고 독특한 시각으로 관찰하여 시적 어구로 정리한다. 
- 다양하고 현실성 있는 소재 발굴을 위해 취재를 하거나, 다양한 사람들과의 접촉 등을 통하여 정보를 수집하고 창작에 반영한다. 
- 선택된 주제, 자연 및 인생 등 여러현상을 작가의 주관적인 시각을 통하여 재조명,정리한다.",2천만원 ↓,968,시인,"- 인간과 사물에 대한 세밀한 관찰력과 호기심, 그리고 관찰한 것을 간결한 글로서 잘 표현해낼 수 있는 문장력과 언어감각, 그리고 창의력이 요구된다. 
- 항상 새로운 아이디어를 생산해야 하는 스트레스를 잘 견디어낼 수 있는 인내심과 대처능력이 필요하다. 
- 아이디어를 명확한 논리와 풍부한 감성으로 문장화할 수 있는 능력을 갖추고 있어야 한다. 
- 예술형과 탐구형의 흥미를 가진 사람에게 적합하며, 독립성, 혁신, 분석적 사고 등을 가진 사람들에게 유리하다.",,"69, 163, 164","국어국문학과, 문예창작과, 문예창작학과"
"- 시장 및 여론조사전문가는 통계학, 경제학, 사회학 및 심리학 등의 전문 지식을 활용하여 특정 상품이나 여론 및 선거, TV 시청률 등에 대한 조사와 연구를 실시하고, 조사 결과를 분석하여 보고서로 작성한다. 
- 의뢰인과 용역의 특성에 따라 조사계획안을 수립하여 표본추출과 조사방식, 조사규모 등을 확정한다.
- 개인 또는 전화조사, 인터뷰, 설문조사 등의 진행과정을 감독한다.
- 시장조사전문가는 특정 상품에 대한 소비자의 선호도를 조사·분석하여 마케팅 전략 결정에 필요한 기초 자료를 제공한다.  
- 여론조사전문가는 사회현안이나 선거, 공공정책 개발 및 평가, 계층별 의식, TV 시청률 등에 대한 조사 업무를 수행하고 이에 대한 보고서를 작성한다.",4천만원 ↑,230,시장 및 여론조사전문가,"- 여론 및 시장 조사 방법에 대한 지식을 가지고 있어야 하며 컴퓨터 프로그램을 이용하여 다양한 통계 분석기법을 활용하고 결과를 정확하게 분석해낼 수 있는 능력이 요구된다. 
- 여론 및 시장 조사의 분석결과를 토대로 보고서를 작성하고 이를 상사나 의뢰자에게 설득하고 이해시킬 수 있는 논리적인 언어능력과 의사소통능력이 요구된다.  
- 평소 호기심이 많고 특정 상품 또는 현상의 원인을 분석하는 일에 대한 흥미와 소질이 있는 사람에게 적합하다.
 ",사회조사분석사,"243, 330, 591","사회학과, 심리학과, 통계학과"
"- 식품가공검사원은 식품을 생산하고 조리하는데 사용되는 원료와 최종 식품 생산품이 표준에 맞는지 검사하고 이에 대한 등급을 매기는 일을 담당한다. 
- 각 식품 조리 및 생산 과정에 사용되는 원료의 외양, 맛, 냄새 등이 표준에 맞는지 검사한다. 
- 최종 식품 생산품의 품질을 검사하고 이에 대한 등급을 매긴다.",3천만원 ↑,1150,식품가공검사원,"- 사람들의 먹거리와 직결되는 직업이므로 철저한 위생관념이 요구된다. 
- 검사결과를 왜곡 없이 객관적으로 처리할 수 있는 도덕성과 진실성이 필요하다.",,,
"- 식품공학기술자는 식품에 대한 조사, 개발, 생산 기술, 품질 관리, 포장, 가공 및 이용에 관한 업무를 한다.
- 식품개발을 담당하는 식품공학기술자는 자사 및 경쟁업체의 상품에 대해 식품 및 소비자의 반응을 분석하며 이러한 분석을 토대로 생산할 제품을 기획하고 식품의 영양, 맛, 색깔, 상품가치 등을 고려해 적합한 재료를 선택하고, 조리방법 등을 연구한다. 
- 식품의 각종 성분을 검사하는 식품공학기술자는 각 식품의 특성에 따라 이화학실험, 미생물실험을 통해 농약과 같은 식품의 유해성분 잔류여부, 식품첨가물의 적절성 여부 등에 있어 제품의 안전성을 판단하는 안전검사를 실시하며, 이러한 실험·검사결과를 토대로 종합적인 보고서를 작성한다. 
- 식품공학기술자 중 식품감시원은 백화점 및 할인마트의 식품코너, 식품생산업체 등에서 판매되거나 조리되는 식품이 안전하게 소비자에게 유통되고 판매되는지를 관리하고 감독한다.
- 식품가공, 생산포장, 품질관리에 관한 개선된 방법과 기술을 개발하고, 생산현장에서 생산라인의 책임자를 지도하거나 제조공정을 감독하는 작업도 수행한다.",4천만원 ↑,162,식품공학기술자,"- 식품공학, 발효공학, 식품미생물학 등의 이론과 개념을 이해, 응용할 수 있는 학습능력과 분석력, 통계적 방법을 이해하고 실제 적용할 수 있는 수리능력 등이 요구된다. 
- 꼼꼼한 성격을 가진 사람에게 유리하며 꾸준한 관찰과 끈기가 요구된다.
- 탐구형과 현실형의 흥미를 가진 사람에게 적합하며, 정직, 스트레스 감내, 신뢰성 등의 성격을 가진 사람들에게 유리하다.","영양사, 위생사, 식품산업기사, 식품기사, 식품기술사","261, 313, 314, 317, 318, 320, 504","생명과학과, 식품가공과, 식품공학과, 식품영양과, 식품영양학과, 식품조리과, 조리과학과"
"- 신경회로망연구원은 영상 및 음성인식, 로봇의 제어, 통신 등에 사용되는 인공지능형 반도체 및 응용기술을 연구하고 개발하는 일을 담당한다. 
- 인간의 뇌와 뇌세포 구조에 대한 지식을 바탕으로 컴퓨터나 로봇 등이 인간과 같이 사고하고 학습하는 능력을 갖는 것을 가능케 하는 프로그램을 개발, 연구한다. 
- 영상인식, 음성인식, 로보트제어, 표적인식, 통신 등에 사용되는 응용기술을 연구한다.",4천만원 ↑,98,신경회로망연구원,"- 인간의 신경망 및 전자공학 등에 대한 지식과 흥미를 가지고 있어야 하며, 수학, 물리, 화학 등 기초적 과학 분야에 대한 재능이 요구된다. 
- 각종 컴퓨터 응용 프로그램을 능숙하게 활용할 수 있는 능력이 요구되며, 계속해서 발전하는 새로운 기술을 습득하려는 노력과 자기계발 자세가 필요하다.  
- 새로운 것에 대한 탐구정신과 호기심, 창의성과 문제해결을 위한 논리적 사고, 분석력, 그리고 정확한 판단력이 요구된다.",,"86, 456, 459, 469, 569","기계공학과, 재료공학과, 전기공학과, 전자공학과, 컴퓨터공학과"
